0.01,8.13016717914043E-13,6.82121026329882E-13,6.821210263296962e-11
0.02,1.62603343582809E-12,1.36424205265976E-12,6.821210263296962e-11
0.03,2.43905015374213E-12,2.04636307898965E-12,6.821210263296962e-11
0.04,42.2313572733729,35.4321087523598,284.20213405040613
0.05,45.5488292402166,38.2154677325418,264.9026013403045
0.06,48.2615658599898,40.4914537565315,249.13084872757736
0.07,50.5347074724435,42.3986195693801,235.82328125592085
0.08,52.4734238441472,44.0252026052395,224.3362332519382
0.09,54.1490800285479,45.4310781439517,214.249822628949
0.1,55.6124375354802,46.6588350922679,205.2746449092183
0.11,56.9009431552269,47.7398913072354,197.20262542925866
0.12,58.0430372513846,48.6981082539116,189.8790748350848
0.13,59.0608403455200,49.5520450498912,183.18582353138027
0.14,59.9719024864727,50.3164261861506,177.03054253317987
0.15,60.7903837981285,51.0031320066298,171.3397093519916
0.16,61.5278754732360,51.6218875220450,166.0538190426223
0.17,62.1939855594718,52.1807538843969,161.12403080644526
0.18,62.7967662910019,52.6864869181506,156.50976224180795
0.19,63.3430319206122,53.1448037813937,152.17692665107734
0.2,63.8385991769396,53.5605847094523,148.09661735005193
0.21,64.2884719596641,53.9380279741582,144.24410936187542
0.22,64.6969851375259,54.2807705303843,140.59809074904024
0.23,65.0679178788272,54.5919831003360,137.14006292245813
0.24,65.4045839590648,54.8744459416554,133.85386718753125
0.25,65.7099044478005,55.1306098317046,130.7253069013541
0.26,65.9864667509043,55.3626456040087,127.74184295356008
0.27,66.2365729744281,55.5724847255452,124.89234612337441
0.28,66.4622798471666,55.7618527917728,122.16689401504937
0.29,66.6654319125621,55.9322973746396,119.5566032736906
0.3,66.8476893071230,56.0852113286762,117.05348996913472
0.31,67.0105511513693,56.2218524159989,114.65035265543975
0.32,67.1553753590455,56.3433599262392,112.34067382417834
0.33,67.2833955041568,56.4507688279876,110.11853638635785
0.34,67.3957352527036,56.5450218770183,107.97855251137207
0.35,67.4934207714966,56.6269800272857,105.91580269503993
0.36,67.5773914411393,56.6974314191159,103.92578333764959
0.37,67.6485091478252,56.7570991750253,102.00436144948526
0.38,67.7075663700574,56.8066481844782,100.14773534755932
0.39,67.7552932453848,56.8466910328779,98.35240042023088
0.4,67.7923637660007,56.8777931996746,96.61511919396162
0.41,67.8194012292924,56.9004776313763,94.93289507029203
0.42,67.8369830481902,56.9152287774316,93.30294920630422
0.43,67.8456450091701,56.9224961626937,91.72270009778458
0.44,67.8458850509735,56.9226975577668,90.18974549373979
0.45,67.8381666293046,56.9162218019866,88.7018463323102
0.46,67.8229217190209,56.9034313222585,87.25691243150777
0.47,67.8005534993125,56.8846643859232,85.8529897096787
0.48,67.7714387627802,56.8602371219726,84.48824874537877
0.49,67.7359300794117,56.8304453366264,83.16097450967845
0.5,67.6943577469073,56.7955661496552,81.86955713188127
0.51,67.6470315499992,56.7558594704494,80.6124835745095
0.52,67.5942423525045,56.7115693337513,79.3883301140113
0.53,67.5362635391151,56.6629251093175,78.19575553401137
0.54,67.4733523244405,56.6101426002055,77.03349495252496
0.55,67.4057509446115,56.5534250425291,75.90035421451375
0.56,67.3336877407737,56.4929640145091,74.79520478620998
0.57,67.2573781494358,56.4289402673766,73.71697910141393
0.58,67.1770256067701,56.3615244840801,72.66466631065214
0.59,67.0928223768956,56.2908779742154,71.63730839322398
0.6,67.0049503102543,56.2171533103033,70.6339965944835
0.61,66.9135815404394,56.1404949124287,69.65386815752481
0.62,66.8188791247145,56.0610395856355,68.69610332007596
0.63,66.7209976338839,55.9789170148286,67.75992255149959
0.64,66.6200836946530,55.8942502198139,66.8445840060258
0.65,66.5162764915359,55.8071559763986,65.94938117434594
0.66,66.4097082302628,55.7177452051905,65.07364071405846
0.67,66.3005045657367,55.6261233306531,64.21672044259594
0.68,66.1887849989610,55.5323906141282,63.37800747926394
0.69,66.0746632450340,55.4366424625835,62.55691652288533
0.7,65.9582475746105,55.3389697150982,61.752888253317906
0.71,65.8396411305296,55.2394589085143,60.96538784593122
0.72,65.7189422231805,55.1381925252484,60.193903590720765
0.73,65.5962446049777,55.0352492235763,59.43794560637343
0.74,65.4716377257448,54.9307040518999,58.697044641644425
0.75,65.3452069719244,54.8246286494446,57.97075095804303
0.76,65.2170338885226,54.7170914324705,57.258633285641736
0.77,65.0871963881356,54.6081577696457,56.56027784846174
0.78,64.9557689441542,54.4978901441454,55.87528745124928
0.79,64.8228227739899,54.3863483073776,55.20328062627868
0.8,64.6884260089039,54.2735894214703,54.5438908326787
0.81,64.5526438538524,54.1596681933821,53.89676570609936
0.82,64.4155387377485,54.0446370009710,53.26156635476309
0.83,64.2771704539866,53.9285460108948,52.63796669794374
0.84,64.1375962919692,53.8114432889622,52.025652843872194
0.85,63.9968711630152,53.6933749057698,51.42432250611364
